DateTime;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
1083646800;0.6;967.0;-200.0;2.9;646.0;49.0;1117.0;47.0;1552.0;579.0;15.7;80.5;1.4236
1083650400;1.9;1280.0;-200.0;9.9;976.0;180.0;780.0;88.0;1912.0;1003.0;16.0;80.8;1.4602
1083654000;4.5;1564.0;-200.0;23.0;1379.0;302.0;552.0;109.0;2306.0;1393.0;16.6;78.0;1.4572
1083657600;4.3;1505.0;-200.0;22.3;1358.0;258.0;556.0;113.0;2248.0;1406.0;16.1;79.2;1.4398
1083661200;3.2;1309.0;-200.0;16.2;1186.0;192.0;649.0;104.0;1973.0;1308.0;17.7;70.8;1.4171
1083664800;1.3;1035.0;-200.0;7.9;895.0;84.0;898.0;65.0;1657.0;863.0;20.3;54.8;1.2867
1083668400;2.2;1148.0;-200.0;12.4;1062.0;128.0;753.0;87.0;1825.0;1004.0;21.2;49.3;1.2271
1083672000;2.6;1152.0;-200.0;13.6;1104.0;145.0;725.0;99.0;1860.0;1023.0;21.5;47.9;1.2178
1083675600;2.3;1131.0;-200.0;12.3;1059.0;132.0;772.0;100.0;1784.0;978.0;21.4;47.7;1.2047
1083679200;2.4;1142.0;-200.0;12.1;1053.0;136.0;753.0;105.0;1814.0;979.0;20.4;54.0;1.2757
1083682800;2.6;1197.0;-200.0;12.9;1082.0;140.0;753.0;97.0;1851.0;971.0;19.9;57.1;1.3158
1083686400;1.2;960.0;-200.0;6.3;828.0;55.0;971.0;54.0;1565.0;617.0;19.9;55.2;1.2701
1083690000;1.6;1077.0;-200.0;10.6;1001.0;67.0;836.0;59.0;1764.0;717.0;19.5;55.7;1.2512
1083693600;3.9;1377.0;-200.0;20.6;1313.0;191.0;612.0;109.0;2120.0;1220.0;18.3;62.8;1.3127
1083697200;4.7;1405.0;-200.0;22.1;1353.0;227.0;602.0;125.0;2185.0;1296.0;17.2;68.3;1.3289
1083700800;5.4;1484.0;-200.0;20.8;1319.0;264.0;591.0;132.0;2166.0;1413.0;16.1;75.2;1.3654
1083704400;3.0;1187.0;-200.0;11.8;1042.0;196.0;766.0;110.0;1840.0;1093.0;16.6;70.8;1.3253
1083708000;0.9;870.0;-200.0;4.3;729.0;43.0;1096.0;53.0;1475.0;586.0;18.5;56.0;1.181
1083711600;1.1;932.0;-200.0;5.0;765.0;58.0;1054.0;61.0;1543.0;575.0;17.3;59.5;1.1667
1083715200;0.7;830.0;-200.0;2.3;608.0;33.0;1282.0;41.0;1370.0;441.0;18.6;52.3;1.1121
1083718800;0.5;778.0;-200.0;1.4;534.0;14.0;1480.0;22.0;1294.0;358.0;19.0;49.8;1.0831
1083722400;0.5;820.0;-200.0;1.5;541.0;18.0;1450.0;28.0;1360.0;377.0;15.7;64.5;1.14
1083726000;0.5;842.0;-200.0;1.8;565.0;-200.0;1327.0;-200.0;1399.0;437.0;15.5;66.9;1.1691
1083729600;-200.0;867.0;-200.0;2.1;589.0;28.0;1267.0;41.0;1439.0;468.0;14.7;74.1;1.2302
1083733200;0.8;927.0;-200.0;3.5;682.0;56.0;1109.0;54.0;1526.0;580.0;14.6;77.1;1.2727
1083736800;1.3;1060.0;-200.0;6.9;851.0;108.0;912.0;81.0;1673.0;805.0;14.5;78.3;1.2851
1083740400;3.5;1440.0;-200.0;19.1;1271.0;251.0;630.0;107.0;2163.0;1273.0;15.1;76.8;1.3061
1083744000;-200.0;1449.0;-200.0;22.0;1350.0;-200.0;571.0;-200.0;2264.0;1452.0;16.4;70.8;1.3088
1083747600;3.9;1384.0;-200.0;18.9;1265.0;255.0;620.0;124.0;2143.0;1307.0;16.4;72.4;1.3379
1083751200;2.9;1172.0;-200.0;13.0;1085.0;214.0;737.0;123.0;1876.0;1102.0;16.3;68.6;1.2657
1083754800;2.6;1143.0;-200.0;13.0;1083.0;190.0;735.0;120.0;1887.0;1083.0;17.2;62.9;1.2228
1083758400;3.0;1167.0;-200.0;14.5;1134.0;182.0;709.0;113.0;1920.0;1083.0;17.4;61.1;1.206
1083762000;3.7;1303.0;-200.0;19.7;1288.0;202.0;618.0;114.0;2116.0;1236.0;16.8;66.8;1.2691
1083765600;3.9;1264.0;-200.0;19.4;1279.0;224.0;631.0;120.0;2049.0;1223.0;17.3;62.6;1.226
1083769200;3.5;1242.0;-200.0;16.4;1193.0;221.0;684.0;125.0;1945.0;1175.0;17.5;60.8;1.2029
1083772800;2.4;1070.0;-200.0;11.2;1022.0;126.0;824.0;88.0;1740.0;933.0;17.5;59.2;1.1725
1083776400;1.6;981.0;-200.0;10.0;978.0;79.0;857.0;72.0;1682.0;835.0;17.7;56.9;1.1392
1083780000;3.0;1198.0;-200.0;14.6;1136.0;137.0;717.0;103.0;1870.0;1291.0;17.1;61.5;1.1873
1083783600;1.6;1000.0;-200.0;8.5;918.0;68.0;881.0;67.0;1661.0;802.0;17.5;63.9;1.2667
1083787200;2.1;1110.0;-200.0;9.2;949.0;96.0;850.0;79.0;1733.0;842.0;15.9;70.7;1.2672
1083790800;1.8;1023.0;-200.0;6.9;854.0;111.0;918.0;89.0;1637.0;744.0;15.1;75.1;1.2799
1083794400;1.1;861.0;-200.0;3.7;695.0;56.0;1130.0;67.0;1438.0;500.0;13.9;72.5;1.1502
1083798000;1.5;969.0;-200.0;4.9;760.0;81.0;1059.0;83.0;1518.0;560.0;12.0;79.8;1.1175
1083801600;1.4;898.0;-200.0;4.6;741.0;79.0;1085.0;76.0;1468.0;589.0;12.5;75.8;1.0938
1083805200;0.9;835.0;-200.0;3.4;674.0;46.0;1201.0;58.0;1416.0;488.0;12.0;75.0;1.0499
1083808800;0.5;766.0;-200.0;1.2;523.0;19.0;1534.0;30.0;1310.0;387.0;12.6;72.2;1.0503
1083812400;0.4;743.0;-200.0;1.0;502.0;-200.0;1635.0;-200.0;1292.0;355.0;12.7;71.6;1.0486
1083816000;-200.0;758.0;-200.0;1.2;517.0;15.0;1625.0;22.0;1294.0;351.0;13.1;67.1;1.0079
1083819600;0.6;804.0;-200.0;2.3;604.0;48.0;1366.0;50.0;1357.0;420.0;13.2;64.6;0.9774
1083823200;1.3;948.0;-200.0;6.1;817.0;128.0;1048.0;92.0;1546.0;695.0;13.1;65.6;0.9815
1083826800;2.9;1204.0;-200.0;16.8;1205.0;193.0;729.0;101.0;1984.0;1139.0;14.7;58.5;0.9688
1083830400;3.6;1231.0;-200.0;20.3;1304.0;203.0;652.0;121.0;2029.0;1315.0;15.9;53.1;0.9529
1083834000;3.4;1176.0;-200.0;16.4;1191.0;220.0;705.0;130.0;1836.0;1217.0;17.9;46.1;0.9388
1083837600;2.5;1043.0;-200.0;12.5;1066.0;161.0;789.0;114.0;1692.0;1014.0;20.2;37.7;0.8833
1083841200;2.1;992.0;-200.0;9.8;970.0;135.0;869.0;100.0;1624.0;884.0;18.5;42.8;0.9026
1083844800;1.1;885.0;-200.0;5.2;772.0;57.0;1035.0;56.0;1450.0;524.0;13.0;64.3;0.9586
1083848400;1.8;991.0;-200.0;8.9;937.0;91.0;874.0;75.0;1581.0;644.0;15.1;54.5;0.9309
1083852000;3.0;1182.0;-200.0;14.1;1119.0;219.0;733.0;121.0;1831.0;1032.0;13.6;65.5;1.0184
1083855600;3.1;1191.0;-200.0;12.7;1074.0;239.0;741.0;128.0;1816.0;1038.0;12.3;78.3;1.1154
1083859200;3.6;1272.0;-200.0;14.6;1136.0;209.0;730.0;139.0;1869.0;1077.0;12.7;74.2;1.0863
1083862800;3.3;1138.0;-200.0;12.4;1063.0;169.0;804.0;122.0;1728.0;983.0;14.4;64.2;1.049
1083866400;1.8;1008.0;-200.0;9.4;954.0;92.0;892.0;92.0;1626.0;834.0;15.6;58.3;1.0266
1083870000;2.1;1075.0;-200.0;11.0;1015.0;107.0;824.0;97.0;1722.0;949.0;15.0;61.4;1.0385
1083873600;2.2;1034.0;-200.0;8.9;935.0;122.0;870.0;98.0;1605.0;941.0;13.7;65.8;1.0254
1083877200;1.6;934.0;-200.0;6.6;841.0;100.0;973.0;93.0;1497.0;756.0;12.3;66.4;0.944
1083880800;0.9;883.0;-200.0;3.9;705.0;51.0;1133.0;65.0;1422.0;655.0;15.4;58.8;1.0215
1083884400;1.8;1021.0;-200.0;7.3;871.0;93.0;938.0;81.0;1586.0;805.0;14.1;64.9;1.0405
1083888000;2.3;1059.0;-200.0;8.2;907.0;145.0;879.0;102.0;1579.0;970.0;13.8;64.7;1.0168
1083891600;2.0;1023.0;-200.0;7.5;878.0;106.0;896.0;91.0;1568.0;969.0;13.5;67.8;1.042
1083895200;0.9;855.0;-200.0;3.3;669.0;46.0;1160.0;56.0;1427.0;671.0;13.7;69.4;1.0794
1083898800;0.6;826.0;-200.0;2.4;616.0;-200.0;1227.0;-200.0;1384.0;575.0;13.9;67.7;1.0712
1083902400;-200.0;831.0;-200.0;2.2;602.0;32.0;1269.0;41.0;1386.0;535.0;14.0;67.8;1.0787
1083906000;0.7;817.0;-200.0;2.8;639.0;51.0;1260.0;48.0;1364.0;489.0;14.6;61.1;1.0075
1083909600;1.5;972.0;-200.0;7.5;880.0;89.0;964.0;72.0;1590.0;689.0;14.3;60.5;0.9847
1083913200;3.7;1200.0;-200.0;19.8;1290.0;214.0;657.0;106.0;2014.0;1196.0;14.9;56.9;0.9582
1083916800;4.2;1234.0;-200.0;22.1;1355.0;196.0;621.0;107.0;2095.0;1266.0;16.4;50.2;0.9286
1083920400;3.4;1164.0;-200.0;15.0;1148.0;224.0;741.0;127.0;1824.0;1130.0;16.0;50.9;0.9211
1083924000;2.4;976.0;-200.0;9.3;952.0;174.0;878.0;114.0;1582.0;834.0;18.6;42.8;0.9091
1083927600;1.3;844.0;-200.0;6.3;825.0;90.0;1027.0;101.0;1405.0;536.0;19.7;33.7;0.7646
1083931200;1.5;851.0;-200.0;8.2;906.0;89.0;989.0;95.0;1418.0;545.0;21.2;27.7;0.6864
1083934800;2.2;926.0;-200.0;10.9;1010.0;132.0;904.0;110.0;1526.0;720.0;19.7;28.5;0.6445
1083938400;1.8;890.0;-200.0;9.3;950.0;114.0;940.0;101.0;1460.0;655.0;19.8;29.7;0.678
1083942000;1.9;921.0;-200.0;8.4;914.0;107.0;937.0;106.0;1481.0;614.0;19.2;35.6;0.7856
1083945600;2.3;1052.0;-200.0;9.4;956.0;140.0;869.0;116.0;1600.0;725.0;14.2;60.5;0.9765
1083949200;3.6;1247.0;-200.0;17.9;1238.0;187.0;691.0;124.0;1948.0;1036.0;12.9;69.1;1.0249
1083952800;4.3;1205.0;-200.0;17.4;1222.0;222.0;684.0;133.0;1911.0;1127.0;12.7;70.4;1.0294
1083956400;2.2;1016.0;-200.0;10.5;995.0;117.0;857.0;96.0;1642.0;854.0;13.9;62.7;0.9905
1083960000;1.5;984.0;-200.0;7.5;879.0;89.0;940.0;85.0;1527.0;792.0;13.9;62.9;0.9948
1083963600;2.0;1041.0;-200.0;8.0;898.0;130.0;922.0;97.0;1595.0;891.0;13.4;65.2;0.9996
1083967200;2.0;1027.0;-200.0;7.7;887.0;133.0;927.0;97.0;1568.0;876.0;13.4;64.6;0.9864
1083970800;2.1;1025.0;-200.0;7.3;869.0;144.0;954.0;101.0;1531.0;851.0;13.3;63.6;0.9677
1083974400;1.5;984.0;-200.0;6.4;829.0;99.0;1003.0;85.0;1516.0;787.0;13.3;61.8;0.9433
1083978000;2.2;969.0;-200.0;5.6;791.0;102.0;1084.0;80.0;1446.0;711.0;13.6;59.7;0.9271
1083981600;0.5;758.0;-200.0;1.5;546.0;27.0;1483.0;33.0;1252.0;396.0;14.6;53.3;0.8807
1083985200;-200.0;767.0;-200.0;1.5;547.0;-200.0;1482.0;-200.0;1239.0;375.0;14.3;51.7;0.8412
1083988800;-200.0;772.0;-200.0;1.2;518.0;-200.0;1544.0;-200.0;1202.0;343.0;10.9;67.5;0.8785
1083992400;-200.0;831.0;-200.0;1.6;557.0;-200.0;1480.0;-200.0;1257.0;401.0;7.4;85.2;0.8808
1083996000;-200.0;871.0;-200.0;2.6;628.0;-200.0;1243.0;-200.0;1329.0;518.0;8.7;81.5;0.919
1083999600;-200.0;995.0;-200.0;5.9;808.0;-200.0;1028.0;-200.0;1479.0;685.0;10.3;75.6;0.9458
1084003200;-200.0;1093.0;-200.0;8.5;918.0;-200.0;857.0;-200.0;1589.0;939.0;11.0;75.0;0.9821
1084006800;-200.0;1079.0;-200.0;7.7;885.0;-200.0;884.0;-200.0;1588.0;974.0;13.6;66.1;1.0236
1084010400;-200.0;1084.0;-200.0;6.9;852.0;-200.0;910.0;-200.0;1575.0;959.0;14.7;63.1;1.0488
1084014000;-200.0;1204.0;-200.0;10.1;982.0;-200.0;791.0;-200.0;1739.0;1067.0;13.8;72.3;1.1361
1084017600;-200.0;1213.0;-200.0;11.1;1018.0;-200.0;760.0;-200.0;1778.0;1061.0;13.3;76.8;1.1703
1084021200;-200.0;1124.0;-200.0;9.2;949.0;-200.0;827.0;-200.0;1671.0;1008.0;16.2;60.0;1.0937
1084024800;-200.0;945.0;-200.0;4.3;726.0;-200.0;1053.0;-200.0;1432.0;637.0;16.3;55.3;1.0146
1084028400;-200.0;964.0;-200.0;6.5;833.0;-200.0;1003.0;-200.0;1489.0;647.0;20.0;40.4;0.9354
1084032000;-200.0;903.0;-200.0;5.4;786.0;-200.0;1073.0;-200.0;1375.0;523.0;19.8;35.4;0.8099
1084035600;-200.0;918.0;-200.0;7.1;863.0;-200.0;992.0;-200.0;1408.0;539.0;19.8;33.6;0.767
1084039200;-200.0;1028.0;-200.0;9.5;961.0;-200.0;913.0;-200.0;1502.0;649.0;17.8;38.5;0.7763
1084042800;-200.0;1175.0;-200.0;17.0;1209.0;-200.0;720.0;-200.0;1829.0;1071.0;16.7;44.6;0.8393
1084046400;-200.0;1215.0;-200.0;15.4;1161.0;-200.0;714.0;-200.0;1802.0;1237.0;15.1;51.8;0.8816
1084050000;-200.0;1072.0;-200.0;9.9;976.0;-200.0;835.0;-200.0;1603.0;1018.0;14.1;56.2;0.9028
1084053600;-200.0;1070.0;-200.0;9.3;952.0;-200.0;858.0;-200.0;1573.0;966.0;13.8;58.3;0.9147
1084057200;-200.0;1021.0;-200.0;6.9;853.0;-200.0;979.0;-200.0;1457.0;901.0;13.7;59.7;0.9285
1084060800;-200.0;1063.0;-200.0;7.1;859.0;-200.0;952.0;-200.0;1519.0;949.0;13.7;60.3;0.9405
1084064400;-200.0;1068.0;-200.0;9.0;938.0;-200.0;862.0;-200.0;1575.0;1057.0;12.7;64.9;0.9506
1084068000;-200.0;993.0;-200.0;8.3;913.0;-200.0;879.0;-200.0;1601.0;989.0;12.6;65.4;0.9529
1084071600;-200.0;1034.0;-200.0;8.7;928.0;-200.0;848.0;-200.0;1619.0;1005.0;12.1;68.6;0.964
1084075200;-200.0;1025.0;-200.0;8.4;914.0;-200.0;856.0;-200.0;1605.0;1003.0;12.3;68.0;0.9722
1084078800;-200.0;1036.0;-200.0;8.1;902.0;-200.0;825.0;-200.0;1558.0;1087.0;11.9;71.1;0.9899
1084082400;-200.0;924.0;-200.0;5.2;774.0;-200.0;987.0;-200.0;1460.0;909.0;11.3;73.8;0.9848
1084086000;-200.0;922.0;-200.0;4.5;737.0;-200.0;1050.0;-200.0;1414.0;882.0;13.1;62.6;0.9419
1084089600;-200.0;830.0;-200.0;2.6;625.0;-200.0;1266.0;-200.0;1303.0;568.0;16.8;46.8;0.8881
1084093200;-200.0;947.0;-200.0;4.8;752.0;-200.0;1068.0;-200.0;1434.0;620.0;17.9;44.8;0.9104
1084096800;-200.0;977.0;-200.0;4.5;737.0;-200.0;1025.0;-200.0;1450.0;686.0;17.8;49.5;0.9986
1084100400;-200.0;1025.0;-200.0;4.9;761.0;-200.0;1008.0;-200.0;1476.0;700.0;18.8;46.4;0.9968
1084104000;-200.0;1040.0;-200.0;5.8;804.0;-200.0;940.0;-200.0;1502.0;780.0;19.3;44.0;0.9783
1084107600;-200.0;1013.0;-200.0;4.1;718.0;-200.0;1041.0;-200.0;1492.0;558.0;14.7;68.4;1.1405
1084111200;-200.0;1035.0;-200.0;4.8;755.0;-200.0;997.0;-200.0;1521.0;608.0;15.6;65.8;1.1577
1084114800;-200.0;1086.0;-200.0;7.0;859.0;-200.0;892.0;-200.0;1595.0;754.0;17.7;54.0;1.0826
1084118400;-200.0;967.0;-200.0;4.8;753.0;-200.0;1048.0;-200.0;1420.0;544.0;17.8;46.7;0.9466
1084122000;-200.0;968.0;-200.0;5.4;785.0;-200.0;1011.0;-200.0;1446.0;550.0;17.8;44.4;0.8967
1084125600;-200.0;1004.0;-200.0;6.3;827.0;-200.0;972.0;-200.0;1465.0;627.0;17.8;44.3;0.8929
1084129200;-200.0;1132.0;-200.0;10.1;981.0;-200.0;850.0;-200.0;1614.0;877.0;16.4;47.8;0.8851
1084132800;-200.0;1121.0;-200.0;10.2;985.0;-200.0;833.0;-200.0;1625.0;981.0;15.6;51.6;0.9063
1084136400;-200.0;1068.0;-200.0;8.4;917.0;-200.0;889.0;-200.0;1570.0;832.0;14.9;55.0;0.9228
1084140000;-200.0;1123.0;-200.0;8.9;937.0;-200.0;866.0;-200.0;1606.0;941.0;13.8;59.8;0.9398
1084143600;-200.0;1101.0;-200.0;8.8;933.0;-200.0;845.0;-200.0;1600.0;1022.0;13.8;62.1;0.9721
1084147200;-200.0;997.0;-200.0;6.5;835.0;-200.0;951.0;-200.0;1501.0;888.0;13.9;61.1;0.9656
1084150800;-200.0;875.0;-200.0;3.0;654.0;-200.0;1172.0;-200.0;1375.0;683.0;14.9;57.6;0.9684
1084154400;-200.0;815.0;-200.0;1.8;569.0;-200.0;1361.0;-200.0;1344.0;534.0;14.4;60.1;0.9797
1084158000;-200.0;803.0;-200.0;1.3;531.0;-200.0;1462.0;-200.0;1318.0;489.0;13.8;63.2;0.9952
1084161600;-200.0;829.0;-200.0;1.8;570.0;-200.0;1304.0;-200.0;1357.0;562.0;14.2;62.9;1.0136
1084165200;-200.0;867.0;-200.0;2.6;625.0;-200.0;1213.0;-200.0;1385.0;652.0;14.0;63.8;1.0167
1084168800;-200.0;1118.0;-200.0;9.8;970.0;-200.0;837.0;-200.0;1705.0;1019.0;13.4;67.4;1.0292
1084172400;-200.0;1632.0;-200.0;31.5;1587.0;-200.0;523.0;-200.0;2459.0;1678.0;14.7;62.3;1.0351
1084176000;-200.0;1598.0;-200.0;35.2;1668.0;-200.0;490.0;-200.0;2617.0;1749.0;16.0;57.3;1.0342
1084179600;4.4;1378.0;-200.0;20.2;1303.0;257.0;633.0;117.0;2051.0;1494.0;17.8;51.1;1.0362
1084183200;2.5;1132.0;-200.0;13.4;1096.0;178.0;731.0;107.0;1808.0;1186.0;20.0;45.0;1.0379
1084186800;2.1;1108.0;-200.0;11.7;1040.0;145.0;767.0;95.0;1748.0;1051.0;20.3;44.1;1.0392
1084190400;2.4;1131.0;-200.0;13.4;1097.0;137.0;735.0;93.0;1797.0;1027.0;20.7;42.4;1.0248
1084194000;2.2;1105.0;-200.0;12.9;1080.0;139.0;751.0;104.0;1758.0;981.0;20.8;40.6;0.9888
1084197600;2.2;1120.0;-200.0;13.4;1096.0;130.0;753.0;102.0;1767.0;976.0;21.5;39.7;1.0042
1084201200;2.3;1100.0;-200.0;13.7;1108.0;148.0;800.0;109.0;1731.0;932.0;25.0;30.1;0.9394
1084204800;2.1;1098.0;-200.0;14.2;1124.0;120.0;810.0;97.0;1716.0;871.0;25.2;29.7;0.9371
1084208400;2.5;1137.0;-200.0;17.8;1234.0;132.0;749.0;104.0;1824.0;990.0;23.4;32.0;0.91
1084212000;3.6;1267.0;-200.0;22.0;1352.0;188.0;651.0;124.0;1961.0;1196.0;21.0;37.8;0.9298
1084215600;4.0;1319.0;-200.0;24.4;1413.0;204.0;597.0;135.0;2050.0;1329.0;19.2;45.7;1.0084
1084219200;3.0;1160.0;-200.0;16.3;1189.0;167.0;698.0;122.0;1824.0;1151.0;17.7;50.9;1.0232
1084222800;2.1;1084.0;-200.0;12.4;1063.0;128.0;775.0;109.0;1703.0;1031.0;16.8;53.6;1.0167
1084226400;1.7;1025.0;-200.0;9.6;963.0;106.0;842.0;95.0;1621.0;917.0;15.8;56.2;1.0033
1084230000;1.1;953.0;-200.0;6.4;830.0;88.0;986.0;86.0;1521.0;860.0;16.0;56.5;1.0166
1084233600;0.9;959.0;-200.0;6.0;812.0;77.0;961.0;78.0;1518.0;910.0;14.2;64.1;1.0346
1084237200;0.4;834.0;-200.0;2.8;637.0;36.0;1187.0;53.0;1362.0;699.0;15.0;59.8;1.0142
1084240800;0.2;787.0;-200.0;1.6;549.0;28.0;1366.0;43.0;1317.0;596.0;14.3;61.9;1.0031
1084244400;0.2;799.0;-200.0;1.6;555.0;-200.0;1327.0;-200.0;1320.0;643.0;12.8;66.0;0.969
1084248000;-200.0;807.0;-200.0;1.8;571.0;46.0;1305.0;53.0;1335.0;704.0;11.4;70.5;0.9484
1084251600;0.6;866.0;-200.0;3.6;686.0;55.0;1135.0;48.0;1405.0;741.0;12.0;68.0;0.9547
1084255200;1.4;1035.0;-200.0;8.4;917.0;135.0;882.0;64.0;1606.0;968.0;11.3;70.4;0.9443
1084258800;4.6;1469.0;-200.0;27.5;1491.0;327.0;555.0;95.0;2301.0;1561.0;12.7;65.6;0.962
1084262400;5.5;1553.0;-200.0;31.0;1575.0;383.0;508.0;120.0;2423.0;1779.0;14.5;59.8;0.9795
1084266000;4.8;1513.0;-200.0;26.0;1455.0;366.0;554.0;153.0;2182.0;1822.0;17.5;49.8;0.9877
1084269600;4.5;1395.0;-200.0;22.6;1368.0;322.0;605.0;163.0;2032.0;1675.0;21.9;35.2;0.9128
1084273200;3.0;1209.0;-200.0;18.3;1248.0;188.0;712.0;119.0;1891.0;1295.0;23.5;29.5;0.8435
1084276800;2.5;1142.0;-200.0;13.9;1115.0;144.0;776.0;96.0;1735.0;1091.0;24.3;29.8;0.8926
1084280400;2.3;1140.0;-200.0;14.4;1129.0;132.0;765.0;94.0;1728.0;1023.0;23.8;31.7;0.9212
1084284000;2.0;1105.0;-200.0;11.6;1035.0;117.0;826.0;86.0;1643.0;877.0;24.2;31.2;0.9257
1084287600;1.9;1131.0;-200.0;12.2;1058.0;121.0;824.0;91.0;1664.0;931.0;26.5;27.2;0.9282
1084291200;1.9;1162.0;-200.0;12.4;1064.0;124.0;832.0;97.0;1675.0;913.0;25.7;28.4;0.9248
1084294800;3.5;1336.0;-200.0;21.1;1326.0;188.0;674.0;125.0;1923.0;1255.0;26.3;27.5;0.9306
1084298400;4.6;1533.0;-200.0;29.9;1549.0;226.0;573.0;140.0;2233.0;1571.0;24.4;31.6;0.9545
1084302000;6.3;1650.0;-200.0;34.3;1649.0;266.0;528.0;158.0;2345.0;1779.0;23.1;35.3;0.9845
1084305600;5.0;1535.0;-200.0;26.1;1458.0;269.0;568.0;159.0;2120.0;1735.0;21.1;40.2;0.997
1084309200;3.3;1382.0;-200.0;18.1;1243.0;183.0;632.0;128.0;1941.0;1511.0;19.2;52.3;1.1516
1084312800;2.7;1335.0;-200.0;14.2;1122.0;167.0;673.0;114.0;1840.0;1424.0;18.1;58.7;1.2072
1084316400;2.2;1267.0;-200.0;12.4;1064.0;138.0;706.0;100.0;1766.0;1348.0;17.3;58.8;1.1494
1084320000;1.7;1122.0;-200.0;8.7;926.0;105.0;805.0;88.0;1619.0;1174.0;16.9;58.8;1.125
1084323600;0.8;986.0;-200.0;5.2;771.0;54.0;964.0;67.0;1518.0;947.0;17.6;57.6;1.1484
1084327200;0.8;966.0;-200.0;4.6;744.0;58.0;967.0;65.0;1511.0;935.0;15.6;63.9;1.1287
1084330800;0.6;919.0;-200.0;3.1;661.0;-200.0;1089.0;-200.0;1468.0;838.0;14.9;65.7;1.1073
1084334400;-200.0;872.0;-200.0;2.7;632.0;37.0;1132.0;47.0;1403.0;768.0;15.6;62.2;1.0961
1084338000;0.8;967.0;-200.0;4.7;749.0;84.0;996.0;57.0;1517.0;881.0;14.0;68.3;1.0884
1084341600;1.5;1152.0;-200.0;9.6;964.0;134.0;800.0;73.0;1705.0;1096.0;14.5;65.7;1.0804
1084345200;4.1;1500.0;-200.0;23.6;1393.0;279.0;560.0;95.0;2163.0;1495.0;15.5;62.2;1.0875
1084348800;5.9;1754.0;-200.0;37.4;1716.0;333.0;452.0;110.0;2667.0;1895.0;17.0;56.8;1.0909
1084352400;5.1;1558.0;-200.0;26.6;1469.0;336.0;525.0;121.0;2281.0;1758.0;18.8;52.4;1.1285
1084356000;3.9;1446.0;-200.0;22.0;1350.0;280.0;568.0;108.0;2140.0;1630.0;19.7;51.9;1.1796
1084359600;3.4;1349.0;-200.0;17.9;1236.0;275.0;627.0;125.0;1964.0;1530.0;20.9;44.6;1.0872
1084363200;3.3;1452.0;-200.0;22.7;1371.0;207.0;576.0;117.0;2138.0;1622.0;21.9;43.3;1.1265
1084366800;5.1;1676.0;-200.0;29.3;1534.0;305.0;496.0;131.0;2413.0;1828.0;20.4;55.7;1.3205
1084370400;3.1;1327.0;-200.0;14.7;1139.0;236.0;658.0;126.0;1894.0;1323.0;17.4;67.0;1.325
1084374000;2.5;1248.0;-200.0;12.6;1072.0;183.0;713.0;114.0;1797.0;1188.0;17.1;64.0;1.2413
1084377600;2.4;1250.0;-200.0;12.7;1074.0;162.0;724.0;123.0;1806.0;1166.0;17.3;61.1;1.1957
1084381200;2.8;1222.0;-200.0;13.0;1084.0;157.0;727.0;116.0;1797.0;1108.0;17.7;56.3;1.13
1084384800;2.9;1159.0;-200.0;13.4;1097.0;136.0;748.0;107.0;1709.0;995.0;17.4;48.6;0.9559
1084388400;3.4;1192.0;-200.0;14.8;1143.0;166.0;740.0;123.0;1767.0;1108.0;17.6;43.7;0.8698
1084392000;2.2;1074.0;-200.0;9.4;954.0;136.0;846.0;112.0;1570.0;956.0;16.7;47.2;0.892
1084395600;1.6;984.0;-200.0;6.9;851.0;112.0;959.0;101.0;1452.0;817.0;16.8;45.6;0.8636
1084399200;1.3;970.0;-200.0;5.2;773.0;87.0;1026.0;91.0;1425.0;658.0;16.1;52.0;0.946
1084402800;1.3;987.0;-200.0;5.7;800.0;86.0;989.0;88.0;1462.0;658.0;15.5;57.1;0.996
1084406400;1.6;1003.0;-200.0;6.5;836.0;98.0;949.0;96.0;1455.0;748.0;16.2;50.2;0.9156
1084410000;1.2;933.0;-200.0;4.7;747.0;62.0;1045.0;75.0;1405.0;569.0;16.4;50.5;0.938
1084413600;0.6;859.0;-200.0;2.5;620.0;32.0;1201.0;47.0;1316.0;445.0;16.2;52.8;0.9626
1084417200;0.4;815.0;-200.0;1.4;538.0;-200.0;1412.0;-200.0;1272.0;379.0;16.0;53.7;0.9723
1084420800;-200.0;792.0;-200.0;1.0;501.0;21.0;1554.0;25.0;1252.0;354.0;16.2;53.0;0.9672
1084424400;0.4;835.0;-200.0;1.7;560.0;41.0;1409.0;49.0;1317.0;407.0;16.2;53.7;0.9799
1084428000;1.0;975.0;-200.0;4.5;736.0;86.0;1069.0;85.0;1459.0;611.0;15.9;55.3;0.991
1084431600;2.0;1133.0;-200.0;9.4;957.0;174.0;815.0;106.0;1652.0;944.0;16.2;55.6;1.0151
1084435200;3.6;1347.0;-200.0;17.9;1237.0;264.0;645.0;136.0;1984.0;1328.0;16.0;59.3;1.0711
1084438800;2.4;1122.0;-200.0;10.6;1000.0;211.0;783.0;119.0;1663.0;1085.0;16.6;55.6;1.042
1084442400;2.4;1152.0;-200.0;11.0;1014.0;208.0;774.0;122.0;1714.0;1139.0;17.4;51.8;1.022
